,Product Name,Brands,NOVA 4,Nutri-Score,Countries,Additives,Eco-Score,Energía,Grasas saturadas,Azúcares
13154,Turrón de yema tostada - Hacendado - 250 g,Hacendado,Alimentos ultraprocesados,D,España,"E200 - Ácido sórbico, E202 - Sorbato potásico, E330 - Ácido cítrico, E466 - Carboximetilcelulosa sódica",Eco-Score D,2069 kj(495 kcal),"2,3 g",51 g
13155,Sazonador ensalada - Hacendado - 95g,Hacendado,Alimentos ultraprocesados,NOT-APPLICABLE,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,455 kj(110 kcal),"0,1 g","5,8 g"
13156,Espinacas - Hacendado - 850 g,Hacendado,Alimentos no procesados o mínimamente procesados,A,España,"u, n, k, n, o, w, n",Eco-Score A,109 kj(26 kcal),"0,1 g","1,5 g"
13157,"Helados de naranja - Hacendado - 750 ml (10 x 75 ml), 770 g (10 x 77 g), 10 Uds",Hacendado,Alimentos ultraprocesados,C,España,"E330 - Ácido cítrico, E407 - Carragenatos, E412 - Goma guar",Eco-Score B,372 kj(89 kcal),0 g,20 g
13158,Pan rallado casero - Hacendado - 500g (16/09/22),Hacendado,Nivel de procesamiento de alimentos desconocido,C,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1494 kj(357 kcal),"0,43 g","2,68 g"
13159,Soluble al cacao - Eroski - 900 g,Eroski,Alimentos ultraprocesados,UNKNOWN,España,"E322 - Lecitinas, E322i - Lecitina",Eco-Score D,1577 kj(377 kcal),"1,4 g",70 g
13160,Postre de soja con chocolate - Eroski - 400 g (4 x 100 g),Eroski,Nivel de procesamiento de alimentos desconocido,B,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,456 kj(109 kcal),"0,6 g",16 g
13161,Chocolate negro - Eliges - 150 g,Eliges,Alimentos ultraprocesados,E,España,"E322 - Lecitinas, E322i - Lecitina",Eco-Score D,2226 kj(532 kcal),21 g,45 g
13162,Mermelada Fresa Tarro 350 GRS. - Eliges,Eliges,Nivel de procesamiento de alimentos desconocido,C,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,820 kj(196 kcal),0 g,47 g
13163,Miel de flores - Eliges,Eliges,Ingredientes culinarios procesados,D,España,"u, n, k, n, o, w, n",Eco-Score B,1381 kj(330 kcal),0 g,72 g
13164,"Aceite de Oliva, acidez ≤ 0,4° - Dia - 1 litro",Dia,Ingredientes culinarios procesados,UNKNOWN,España,"u, n, k, n, o, w, n",Eco-Score D,,,
13165,Croissants Rellenos de crema de cacao y avellanas - Dia - 360 gr,Dia,Alimentos ultraprocesados,E,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,2025 kj(484 kcal),13 g,"25,08 g"
13166,Céréales Chocolatées Fourrées au Chocolat - Dia,Dia,Alimentos ultraprocesados,D,"Francia, Portugal, España","E160a - Alfa-caroteno, E170 - Carbonatos de calcio, E170i - Carbonato de calcio, E306 - Extracto rico en tocoferoles, E322 - Lecitinas, E322i - Lecitina",Eco-Score D,1736 kj(415 kcal),"3,8 g","28,1 g"
13167,Tomate troceado - Dia - 390 g,Dia,Alimentos ultraprocesados,A,"Portugal, España","E330 - Ácido cítrico, E509 - Cloruro de calcio",Eco-Score B,79 kj(19 kcal),"0,5 g","1,3 g"
13168,"Alcachofa corazones - Dia - 390 g neto, 240 g escurrido, 425 ml",Dia,Alimentos procesados,C,España,E330 - Ácido cítrico,Eco-Score A,183 kj(44 kcal),0 g,2 g
13169,Chocolate mints - Dia - 200 g (20 x 10 g),Dia,Alimentos ultraprocesados,E,España,E322 - Lecitinas,El Eco-Score no pudo ser calculado,1904 kj(455 kcal),10 g,61 g
13170,Palitos horno - Dia - 1 kg,Dia,Alimentos ultraprocesados,A,"Portugal, España","u, n, k, n, o, w, n",Eco-Score B,621 kj(150 kcal),"0,5 g","0,2 g"
13171,Pan tostado - pain grillé complet au sésame - Dia - 270 g,Dia,Alimentos ultraprocesados,D,"Francia, España",E300 - Ácido ascórbico,Eco-Score B,1615 kj(386 kcal),1 g,42 g
13172,Leche condensada - Dia,Dia,Nivel de procesamiento de alimentos desconocido,E,España,"u, n, k, n, o, w, n",Eco-Score B,1347 kj(322 kcal),"5,7 g",55 g
13173,Oreo - 154 g,Oreo,Nivel de procesamiento de alimentos desconocido,UNKNOWN,"Francia, España","u, n, k, n, o, w, n",Eco-Score C,,,
13174,Pro activ Colesterol 250G - Flora - 250 g e,Flora,Alimentos ultraprocesados,C,"Francia, España","E14XX - Almidón modificado, E160 - Carotenoides, E202 - Sorbato potásico, E322 - Lecitinas, E322i - Lecitina, E330 - Ácido cítrico, E471 - Mono- y diglicéridos de ácidos grasos",Eco-Score C,1322 kj(316 kcal),8 g,"0,5 g"
13175,L'OR Latte Macchiato Caramel Coffee Pods 8 Servings - Tassimo - 271.2 g,Tassimo,Alimentos ultraprocesados,B,"Austria, Dinamarca, Francia, Alemania, Italia, Noruega, España, Suecia, Suiza, Reino Unido","E331 - Citratos de sodio, E414 - Goma arábiga",El Eco-Score no pudo ser calculado,117 kj(28 kcal),1 g,"3,6 g"
13176,Navajas al natural - Dunord,Dunord,Alimentos procesados,B,"Francia, España","E330 - Ácido cítrico, E331 - Citratos de sodio, E385 - Ácido etilendiaminotetraacético",El Eco-Score no pudo ser calculado,331 kj(79 kcal),"0,2 g",0 g
13177,cerveza Heineken,Heineken,Nivel de procesamiento de alimentos desconocido,NOT-APPLICABLE,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,,,
13178,Bomboniera - Magnum - 104 g,Magnum,Alimentos ultraprocesados,D,"Bélgica, Francia, España","E410 - Goma garrofín, E442 - Fosfátidos de amonio, E471 - Mono- y diglicéridos de ácidos grasos, E476 - Polirricinoleato de poliglicerol",Eco-Score A,1052 kj(251 kcal),11 g,24 g
13179,Heinz Sauce Barbecue Paprika Et Oignon - 250 g,Heinz,Alimentos ultraprocesados,D,España,E14XX - Almidón modificado,Eco-Score B,594 kj(142 kcal),0 g,30 g
13180,Mayonesa ligera - Heinz - 490 g,Heinz,Alimentos procesados,D,España,E202 - Sorbato potásico,Eco-Score D,1046 kj(250 kcal),4 g,3 g
13181,Ligeresa,Ligeresa,Nivel de procesamiento de alimentos desconocido,D,España,"u, n, k, n, o, w, n",Eco-Score D,1155 kj(276 kcal),"4,4 g","2,4 g"
13182,Chili sauce - Suree - 480g,Suree,Alimentos ultraprocesados,D,"Países Bajos, España","E1422 - Adipato de dialmidón acetilado, E160c - Extracto de pimentón, E211 - Benzoato sódico, E260 - Ácido acético",El Eco-Score no pudo ser calculado,1820 kj(435 kcal),0 g,16 g
13183,Atún claro al natural - Consum,Consum,Nivel de procesamiento de alimentos desconocido,B,España,"u, n, k, n, o, w, n",Eco-Score E,431 kj(103 kcal),"0,1 g",0 g
13184,Tomate frito estilo casero natural sin gluten - Solis,Solis,Alimentos procesados,C,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,427 kj(102 kcal),"0,9 g","7,6 g"
13185,Delicias fondant de chocolate m.g. sin gluten - Nestlé,Nestlé,Nivel de procesamiento de alimentos desconocido,B,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,322 kj(77 kcal),"0,8 g","9,3 g"
13186,Gofre azucarado - Carrefour - 330 g,Carrefour,Alimentos ultraprocesados,E,España,"E160a - Alfa-caroteno, E160ai - Beta-caroteno, E322 - Lecitinas, E322i - Lecitina, E330 - Ácido cítrico, E420 - Sorbitol",Eco-Score C,1894 kj(453 kcal),12 g,24 g
13187,Frutos Vermelhos LIGHT - Solevita,Solevita,Nivel de procesamiento de alimentos desconocido,D,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,92 kj(22 kcal),0 g,"4,9 g"
13188,"Agua Mineral Natural - Coviran - 1,5L",Coviran,Alimentos no procesados o mínimamente procesados,A,España,"u, n, k, n, o, w, n",Eco-Score aún no aplicable,,,
13189,Spaghetti - Carrefour - 1 kg,Carrefour,Alimentos no procesados o mínimamente procesados,A,"Francia, Italia, Polonia, Rumania, España","u, n, k, n, o, w, n",Eco-Score B,1505 kj(355 kcal),"0,3 g","4,5 g"
13190,Pan de molde con centeno - Ruipan - 400 g,Ruipan,Alimentos ultraprocesados,A,"Francia, España","E200 - Ácido sórbico, E282 - Propionato de calcio",Eco-Score B,1013 kj(242 kcal),"0,4 g","5,2 g"
13191,Tircao Instantánea - Tirma,Tirma,Nivel de procesamiento de alimentos desconocido,UNKNOWN,"Marruecos, España","u, n, k, n, o, w, n",Eco-Score E,1577 kj(377 kcal),1 g,65 g
13192,Dia - 1,Dia,Nivel de procesamiento de alimentos desconocido,A,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,163 kj(39 kcal),"0,1 g","5,6 g"
13193,Nocilla batido de chocolate - Pascual,"Pascual, Nocilla",Nivel de procesamiento de alimentos desconocido,E,"Francia, España","u, n, k, n, o, w, n",Eco-Score D,318 kj(76 kcal),1 g,11 g
13194,Aceitunas sin hueso aliñadas - Hacendado - 835g 400g escurrido,Hacendado,Alimentos ultraprocesados,D,España,"E270 - Ácido láctico, E300 - Ácido ascórbico, E330 - Ácido cítrico, E490 - Propilenglicol, E621 - Glutamato monosódico",Eco-Score B,439 kj(107 kcal),"1,8 g",0 g
13195,Menestra de verduras - Freshona - 1 kg,Freshona,Nivel de procesamiento de alimentos desconocido,A,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,460 kj(110 kcal),"0,1 g","2,6 g"
13196,Lasaña fácil espinacas - El Pavo - 200 g (18 placas),El Pavo,Nivel de procesamiento de alimentos desconocido,A,España,"u, n, k, n, o, w, n",Eco-Score B,1513 kj(362 kcal),"0,2 g","1,5 g"
13197,Mistela de moscatel - Mig Segle - 750 ml,Mig Segle,Nivel de procesamiento de alimentos desconocido,NOT-APPLICABLE,España,"u, n, k, n, o, w, n",Eco-Score E,,,
13198,Pastas Gallo Maravilla 250GR. - 250 g,Gallo,Nivel de procesamiento de alimentos desconocido,A,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1439 kj(344 kcal),"0,5 g","3,5 g"
13199,Tomate frito - tomcoex - 350 g,Tomcoex,Nivel de procesamiento de alimentos desconocido,C,"Marruecos, España","u, n, k, n, o, w, n",Eco-Score B,305 kj(73 kcal),"0,7 g","3,2 g"
13200,Crema Avellanas Y Cacao Naturgreen - 200 g,Naturgreen,Alimentos ultraprocesados,D,"Francia, España","E322 - Lecitinas, E322i - Lecitina",Eco-Score D,2284 kj(546 kcal),"6,1 g","21,9 g"
13201,Tierra madre cacao instantáneo ecológico - Intermon Oxfam - 400 g,Intermon Oxfam,Nivel de procesamiento de alimentos desconocido,UNKNOWN,"Francia, España","u, n, k, n, o, w, n",Eco-Score E,364 kj(87 kcal),"1,1 g","12,95 g"
13202,Bebida De avena Sin Gluten Bio - Monsoy - 1 l,Monsoy,Alimentos no procesados o mínimamente procesados,B,"Francia, España","u, n, k, n, o, w, n",Eco-Score C,201 kj(48 kcal),"0,2 g","5,5 g"
13203,Mayonesa - AlaCena - 200 cm3,AlaCena,Alimentos ultraprocesados,E,"Ecuador, Francia, Perú, España","E202 - Sorbato potásico, E385 - Ácido etilendiaminotetraacético, E621 - Glutamato monosódico",Eco-Score D,3067 kj(733 kcal),"13,3 g",0 g
13204,Snacks de Maiz Ecológicos - GutBio - 60 g,GutBio,Alimentos procesados,D,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1824 kj(436 kcal),"1,4 g",0 g
13205,Semicurado crema de queso - Roncero,Roncero,Nivel de procesamiento de alimentos desconocido,D,"Francia, España","u, n, k, n, o, w, n",Eco-Score D,1063 kj(254 kcal),"13,7 g","2,1 g"
13206,Sopa maravilla - Hacendado - 91g,Hacendado,Nivel de procesamiento de alimentos desconocido,UNKNOWN,España,"u, n, k, n, o, w, n",Eco-Score B,1381 kj(330 kcal),"1,4 g","2,8 g"
13207,"0,0 - Falke - 33 cl",Falke,Alimentos no procesados o mínimamente procesados,C,España,"u, n, k, n, o, w, n",Eco-Score D,80 kj(19 kcal),0 g,"1,9 g"
13208,Atún En Aceite De Girasol - sagres - 3 x 80g,Sagres,Alimentos procesados,C,"Francia, España","u, n, k, n, o, w, n",Eco-Score D,799 kj(191 kcal),"1,5 g",0 g
13209,Agua mineral natural con gas sabor limón - Vichy catalan,Vichy catalan,Alimentos ultraprocesados,B,España,"E202 - Sorbato potásico, E300 - Ácido ascórbico, E330 - Ácido cítrico, E414 - Goma arábiga, E445 - Ésteres glicéridos de resina de madera",Eco-Score aún no aplicable,21 kj(5 kcal),0 g,0 g
13210,Lèche UTH - Valles de Asturias,Valles de Asturias,Nivel de procesamiento de alimentos desconocido,B,"Francia, España","u, n, k, n, o, w, n",Eco-Score D,188 kj(45 kcal),"1,03 g","4,6 g"
13211,Express harina de maíz especial espesante para salsas y cremas - Maizena,Maizena,Nivel de procesamiento de alimentos desconocido,C,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,1544 kj(369 kcal),"0,1 g",26 g
13212,"Queso blanco pasterizado de cabra - Gutbio - 200 g,",Gutbio,Nivel de procesamiento de alimentos desconocido,C,España,"u, n, k, n, o, w, n",Eco-Score C,728 kj(174 kcal),9 g,"3,1 g"
13213,Tabule - Casa Morando - 400 g,Casa Morando,Alimentos procesados,C,España,E202 - Sorbato potásico,Eco-Score B,665 kj(159 kcal),"0,4 g","5,3 g"
13214,Ketchup envase 265 g - Orlando,Orlando,Nivel de procesamiento de alimentos desconocido,D,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,406 kj(96 kcal),0 g,19 g
13215,Alubias blancas - Consum,Consum,Nivel de procesamiento de alimentos desconocido,A,España,"u, n, k, n, o, w, n",Eco-Score B,335 kj(80 kcal),0 g,"0,6 g"
13216,Hélices integral - Gallo - 500 g,Gallo,Alimentos no procesados o mínimamente procesados,A,"México, España","u, n, k, n, o, w, n",Eco-Score B,1448 kj(346 kcal),"0,5 g",3 g
13217,Tomate pelado entero - Carrefour - 480 g,Carrefour,Alimentos ultraprocesados,A,"Francia, España","E330 - Ácido cítrico, E509 - Cloruro de calcio",Eco-Score B,90 kj(21 kcal),0 g,"2,4 g"
13218,cerveza - Mahou - 33 cl,Mahou,Alimentos procesados,NOT-APPLICABLE,España,"u, n, k, n, o, w, n",Eco-Score C,176 kj(42 kcal),?,?
13219,Ketchup sobres individuales - Hacendado - 240 g,Hacendado,Alimentos procesados,D,España,"E202 - Sorbato potásico, E211 - Benzoato sódico",Eco-Score B,456 kj(107 kcal),0 g,"23,7 g"
13220,Suedo de mezcla madurado - Entrepinares,Entrepinares,Nivel de procesamiento de alimentos desconocido,D,"Francia, España","u, n, k, n, o, w, n",Eco-Score D,1515 kj(362 kcal),22 g,"0,5 g"
13221,Fideos - Gallo,Gallo,Nivel de procesamiento de alimentos desconocido,B,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1519 kj(363 kcal),"1,3 g","0,7 g"
13222,Moritz Cerveza Lata 33 CL - 1,Moritz,Nivel de procesamiento de alimentos desconocido,NOT-APPLICABLE,España,"u, n, k, n, o, w, n",Eco-Score D,,,
13223,Bonito del norte en escabeche - Ortiz - 112 g,Ortiz,Alimentos procesados,B,"México, España","u, n, k, n, o, w, n",Eco-Score C,787 kj(188 kcal),"2,4 g",0 g
13224,Vita Coco 0% - Lala - 960 ml,Lala,Alimentos ultraprocesados,B,"México, España","E415 - Goma xantana, E417 - Goma tara, E460 - Celulosas, E960 - Glucósidos de esteviol",Eco-Score B,121 kj(29 kcal),"2,2 g","0,5 g"
13225,Krunchy Sun Avena - Barnhouse - 375gr,Barnhouse,Alimentos procesados,C,"Italia, España","u, n, k, n, o, w, n",Eco-Score B,1883 kj(450 kcal),"2,2 g",15 g
13226,Dulce de membrillo primera - El Quijote - 400 g,El Quijote,Alimentos ultraprocesados,D,"Francia, España","E211 - Benzoato sódico, E330 - Ácido cítrico, E407 - Carragenatos",Eco-Score B,1004 kj(240 kcal),0 g,55 g
13227,Coca Cola Plus Coffee - 250 ml,Coca-Cola,Alimentos ultraprocesados,B,"Francia, España","E150d - Caramelo de sulfito amónico, E202 - Sorbato potásico, E211 - Benzoato sódico, E338 - Ácido fosfórico, E950 - Acesulfamo K, E951 - Aspartamo",Eco-Score aún no aplicable,4 kj(1 kcal),0 g,0 g
13228,Tropical zero materia grasa zumo de fruta con - Pascual - 330ml,Pascual,Nivel de procesamiento de alimentos desconocido,C,"Francia, España","u, n, k, n, o, w, n",Eco-Score C,42 kj(10 kcal),0 g,"1,8 g"
13229,Skyr fresa - Margui - Uno,Margui,Alimentos ultraprocesados,A,España,"E120 - Cochinilla, E14XX - Almidón modificado, E330 - Ácido cítrico, E331 - Citratos de sodio, E407 - Carragenatos, E415 - Goma xantana, E950 - Acesulfamo K, E951 - Aspartamo",Eco-Score D,222 kj(53 kcal),"0,1 g","5,5 g"
13230,Muesli extra - Dia - 500g,Dia,Nivel de procesamiento de alimentos desconocido,D,España,"u, n, k, n, o, w, n",Eco-Score B,1946 kj(465 kcal),"9,5 g","18,4 g"
13231,Harina para Fritos - Nurture,Nurture,Nivel de procesamiento de alimentos desconocido,A,"España, en:Francia","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1435 kj(343 kcal),"0,3 g",2 g
13232,Yogur natural azucarado - Dia,Dia,Nivel de procesamiento de alimentos desconocido,B,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,314 kj(75 kcal),"1,3 g","11,3 g"
13233,Mini Saladas -,"u, n, k, n, o, w, n",Nivel de procesamiento de alimentos desconocido,D,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1397 kj(334 kcal),"5,7 g","0,3 g"
13234,St Dalfour Orange & Ginger Spread,st. dalfour,Nivel de procesamiento de alimentos desconocido,D,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,1038 kj(248 kcal),"0,01 g",59 g
13235,Lentejas cocidas - Carrefour - 570 g,Carrefour,Alimentos procesados,A,España,"E300 - Ácido ascórbico, E385 - Ácido etilendiaminotetraacético",Eco-Score B,370 kj(88 kcal),0 g,0 g
13236,Barquillos rellenos de chocolate - Hacendado,Hacendado,Nivel de procesamiento de alimentos desconocido,E,España,"u, n, k, n, o, w, n",Eco-Score D,1983 kj(474 kcal),"4,4 g",48 g
13237,Vinagre de alcohol Menoyo - 500 ml,Menoyo,Nivel de procesamiento de alimentos desconocido,NOT-APPLICABLE,"Argentina, España",E223 - Metabisulfito sódico,Eco-Score B,,,
13238,Ciruelas - Hero,Hero,Alimentos ultraprocesados,D,"Francia, España",E440 - Pectinas,Eco-Score B,992 kj(237 kcal),0 g,58 g
13239,Suchard bio toque de sal - 90 g,Suchard,Alimentos ultraprocesados,E,España,"E322 - Lecitinas, E322i - Lecitina",Eco-Score C,2310 kj(552 kcal),22 g,38 g
13240,Rollitos de mar - Pescanova,Pescanova,Nivel de procesamiento de alimentos desconocido,C,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,418 kj(100 kcal),"0,3 g","1,3 g"
13241,Quinoa - Campo Largo - 500 g,Campo Largo,Nivel de procesamiento de alimentos desconocido,A,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,1485 kj(355 kcal),"0,6 g","2,8 g"
13242,"Matcha energía infusión de té verde, matcha y - Yogi - 21,6",Yogi,Nivel de procesamiento de alimentos desconocido,UNKNOWN,España,"u, n, k, n, o, w, n",Eco-Score B,0 kj(0 kcal),?,?
13243,Duo de Frutas - Hacendado - 2 x 130 g,Hacendado,Nivel de procesamiento de alimentos desconocido,A,España,"u, n, k, n, o, w, n",Eco-Score B,318 kj(76 kcal),0 g,14 g
13244,Dattes naturelles d'Algerie - Afnan,Afnan,Nivel de procesamiento de alimentos desconocido,C,"Francia, España","u, n, k, n, o, w, n",Eco-Score C,1506 kj(360 kcal),"0,2 g",73 g
13245,Flan - Royal,Royal,Alimentos ultraprocesados,C,"Francia, España","E100 - Curcumina, E160b - Annato, E202 - Sorbato potásico, E339 - Fosfatos de sodio, E407 - Carragenatos",El Eco-Score no pudo ser calculado,405 kj(96 kcal),"0,9 g",17 g
13246,Melocotón manzana uva - Carrefour - 20 cl,Carrefour,Alimentos no procesados o mínimamente procesados,C,"Francia, España","u, n, k, n, o, w, n",Eco-Score E,221 kj(52 kcal),0 g,10 g
13247,Bebida Arándano rojo - Carrefour - 1 l,Carrefour,Alimentos ultraprocesados,UNKNOWN,"Francia, Italia, España","E300 - Ácido ascórbico, E330 - Ácido cítrico",Eco-Score E,196 kj(46 kcal),?,12 g
13248,Chocolate CON LECHE - Carrefour - 150 g,Carrefour,Alimentos ultraprocesados,E,España,E322 - Lecitinas,Eco-Score E,2251 kj(539 kcal),22 g,55 g
13249,Mermelada fresa - Carrefour - 410 g,Carrefour,Alimentos ultraprocesados,C,España,"E330 - Ácido cítrico, E440 - Pectinas",Eco-Score B,833 kj(196 kcal),0 g,47 g
13250,Morelia - Morelia Presidencial - 375 g,Morelia Presidencial,Alimentos ultraprocesados,UNKNOWN,"México, España","E322 - Lecitinas, E322i - Lecitina",Eco-Score E,57 kj(243 kcal),"0,12 g","9,34 g"
13251,Cremoso de coco - Andros - 240 g (2 x 120 g),Andros,Alimentos ultraprocesados,A,España,E14XX - Almidón modificado,El Eco-Score no pudo ser calculado,318 kj(76 kcal),"4,2 g","0,6 g"
13252,Empanada de verdura - Mercadona - 560 g,Mercadona,Alimentos procesados,C,España,E330 - Ácido cítrico,El Eco-Score no pudo ser calculado,"807,7 kj(192 kcal)","0,8 g","2,1 g"
13253,Protein strawberry - Arla - 200 g,Arla,Alimentos ultraprocesados,A,"Grecia, España, fr:Francia",E440 - Pectinas,El Eco-Score no pudo ser calculado,293 kj(70 kcal),"0,1 g","6,1 g"
13254,Agua mineral natural - Font Vella,Font Vella,Alimentos no procesados o mínimamente procesados,A,España,"u, n, k, n, o, w, n",Eco-Score aún no aplicable,,,
13255,Geflügel Mortadella Dulano - 100 g,Dulano,Nivel de procesamiento de alimentos desconocido,D,"Francia, Alemania, España","u, n, k, n, o, w, n",Eco-Score E,1004 kj(240 kcal),"6,5 g","0,5 g"
13256,Kefir - Yaranza,Yaranza,Nivel de procesamiento de alimentos desconocido,E,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,301 kj(72 kcal),"3,6 g","3,9 g"
13257,Ensalada de pasta con pollo al pesto - Hacendado,Hacendado,Nivel de procesamiento de alimentos desconocido,B,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,787 kj(188 kcal),"2,2 g","2,8 g"
